order_number,order_date,item_name,quantity,product_price,total_products
9292,21/04/2018 17:18,Pilau Rice,1,2.95,5
9290,21/04/2018 17:08,Onion Naan,1,2.95,8
9284,20/04/2018 20:06,Plain Rice,1,2.95,5
9280,20/04/2018 19:46,Peshwari Naan,1,2.95,2
9262,19/04/2018 19:51,Garlic Naan,1,2.95,5
9260,19/04/2018 19:29,Paratha,1,2.95,11
9257,19/04/2018 19:12,Garlic Naan,1,2.95,4
9253,19/04/2018 17:56,Pilau Rice,2,2.95,6
9251,19/04/2018 16:56,Keema Naan,1,2.95,4
9245,18/04/2018 19:17,Garlic Naan,1,2.95,5
9244,18/04/2018 18:37,Pilau Rice,1,2.95,4
9235,17/04/2018 18:24,Plain Rice,1,2.95,4
9234,17/04/2018 18:21,Plain Rice,1,2.95,4
9230,16/04/2018 21:02,Onion Naan,1,2.95,3
9226,16/04/2018 18:28,Keema Naan,2,2.95,11
9223,16/04/2018 18:05,Plain Rice,1,2.95,4
9221,16/04/2018 17:54,Plain Rice,2,2.95,6
9219,16/04/2018 17:29,Peshwari Naan,1,2.95,5
9202,14/04/2018 19:11,Plain Rice,1,2.95,4
9196,14/04/2018 18:47,Garlic Naan,2,2.95,2
9193,14/04/2018 18:12,Plain Rice,2,2.95,6
9191,14/04/2018 17:55,Garlic Naan,1,2.95,8
9182,13/04/2018 19:20,Plain Rice,2,2.95,10
9176,13/04/2018 18:58,Pilau Rice,1,2.95,9
9174,13/04/2018 18:41,Plain Rice,1,2.95,6
9172,13/04/2018 18:26,Kulcha Naan,1,2.95,9
9172,13/04/2018 18:26,Pilau Rice,1,2.95,9
9170,13/04/2018 18:11,Pilau Rice,1,2.95,7
9166,13/04/2018 17:33,Peshwari Naan,1,2.95,14
9165,13/04/2018 17:31,Paratha,1,2.95,11
9164,13/04/2018 11:56,Plain Rice,3,2.95,7
9159,11/04/2018 19:13,Pilau Rice,1,2.95,3
9151,10/04/2018 18:49,Peshwari Naan,1,2.95,7
9146,09/04/2018 18:19,Kulcha Naan,1,2.95,5
9145,09/04/2018 17:36,Keema Naan,1,2.95,6
9144,09/04/2018 15:47,Pilau Rice,1,2.95,4
9137,08/04/2018 19:28,Pilau Rice,1,2.95,4
9133,08/04/2018 17:31,Pilau Rice,2,2.95,12
9133,08/04/2018 17:31,Keema Naan,1,2.95,12
9131,08/04/2018 17:23,Garlic Naan,1,2.95,11
9131,08/04/2018 17:23,Keema Naan,1,2.95,11
9122,07/04/2018 19:54,Pilau Rice,1,2.95,6
9120,07/04/2018 19:44,Keema Naan,1,2.95,7
9119,07/04/2018 19:26,Pilau Rice,1,2.95,5
9118,07/04/2018 19:26,Pilau Rice,1,2.95,5
9118,07/04/2018 19:26,Bottle Coke,1,2.95,5
9116,07/04/2018 18:31,Garlic Naan,1,2.95,6
9115,07/04/2018 18:26,Garlic Naan,1,2.95,7
9111,07/04/2018 18:07,Garlic Naan,1,2.95,4
9110,07/04/2018 18:06,Pilau Rice,2,2.95,5
9105,07/04/2018 17:11,Plain Rice,1,2.95,4
9100,06/04/2018 18:56,Bottle Coke,1,2.95,11
9098,06/04/2018 18:23,Green Salad,1,2.95,10
9096,06/04/2018 17:57,Pilau Rice,2,2.95,6
9095,06/04/2018 17:54,Pilau Rice,1,2.95,8
9095,06/04/2018 17:54,Onion Naan,1,2.95,8
9093,06/04/2018 17:27,Plain Rice,1,2.95,4
9092,06/04/2018 11:59,Pilau Rice,1,2.95,9
9092,06/04/2018 11:59,Paratha,2,2.95,9
9091,05/04/2018 21:18,Plain Rice,1,2.95,7
9085,05/04/2018 19:27,Plain Rice,1,2.95,4
9082,05/04/2018 18:57,Garlic Naan,2,2.95,8
9079,04/04/2018 19:06,Plain Rice,1,2.95,3
9074,03/04/2018 19:23,Garlic Naan,1,2.95,5
9074,03/04/2018 19:23,Coke 1.5 ltr,1,2.95,5
9072,03/04/2018 18:27,Pilau Rice,2,2.95,9
9067,02/04/2018 18:51,Garlic Naan,1,2.95,7
9066,02/04/2018 18:41,Garlic Naan,1,2.95,6
9065,02/04/2018 18:09,Keema Naan,1,2.95,10
9064,02/04/2018 18:06,Garlic Naan,1,2.95,5
9063,02/04/2018 17:52,Pilau Rice,1,2.95,6
9063,02/04/2018 17:52,Garlic Naan,1,2.95,6
9059,01/04/2018 20:20,Pilau Rice,2,2.95,4
9057,01/04/2018 19:13,Pilau Rice,1,2.95,5
9057,01/04/2018 19:13,Garlic Naan,1,2.95,5
9053,01/04/2018 17:34,Plain Rice,1,2.95,5
9042,31/03/2018 19:13,Peshwari Naan,1,2.95,8
9039,31/03/2018 18:59,Pilau Rice,2,2.95,7
9038,31/03/2018 18:43,Pilau Rice,2,2.95,6
9036,31/03/2018 18:13,Garlic Naan,1,2.95,9
9033,31/03/2018 17:02,Pilau Rice,1,2.95,4
9033,31/03/2018 17:02,Peshwari Naan,1,2.95,4
9028,30/03/2018 20:02,Coke 1.5 ltr,1,2.95,5
9026,30/03/2018 19:14,Pilau Rice,2,2.95,7
9025,30/03/2018 18:32,Keema Naan,1,2.95,5
9024,30/03/2018 18:31,Kulcha Naan,1,2.95,5
9023,30/03/2018 18:21,Keema Naan,1,2.95,11
9020,30/03/2018 17:41,Garlic Naan,2,2.95,9
9016,29/03/2018 21:25,Pilau Rice,1,2.95,4
9016,29/03/2018 21:25,Garlic Naan,1,2.95,4
9013,29/03/2018 19:58,Plain Rice,1,2.95,4
9011,29/03/2018 19:41,Keema Naan,1,2.95,7
9011,29/03/2018 19:41,Coke 1.5 ltr,1,2.95,7
9010,29/03/2018 19:18,Pilau Rice,1,2.95,3
9006,29/03/2018 18:17,Diet Coke 1.5 ltr,1,2.95,8
9004,29/03/2018 16:23,Keema Naan,1,2.95,6
8999,28/03/2018 20:25,Peshwari Naan,1,2.95,6
8996,28/03/2018 19:25,Pilau Rice,2,2.95,11
8989,28/03/2018 16:38,Plain Rice,2,2.95,2
8985,27/03/2018 18:49,Garlic Naan,2,2.95,5
8981,26/03/2018 19:50,Garlic Naan,1,2.95,4
8979,26/03/2018 19:42,Pilau Rice,2,2.95,5
8978,26/03/2018 19:30,Pilau Rice,1,2.95,8
8977,26/03/2018 19:22,Plain Rice,1,2.95,6
8975,25/03/2018 20:27,Pilau Rice,1,2.95,6
8969,24/03/2018 19:46,Keema Naan,1,2.95,8
8968,24/03/2018 19:35,Pilau Rice,1,2.95,6
8967,24/03/2018 18:58,Pilau Rice,1,2.95,9
8966,24/03/2018 18:53,Pilau Rice,1,2.95,6
8966,24/03/2018 18:53,Garlic Naan,1,2.95,6
8965,24/03/2018 18:51,Plain Rice,1,2.95,6
8963,24/03/2018 18:39,Onion Naan,1,2.95,6
8963,24/03/2018 18:39,Plain Rice,2,2.95,6
8962,24/03/2018 18:35,Garlic Naan,2,2.95,9
8959,24/03/2018 17:42,Pilau Rice,1,2.95,7
8957,24/03/2018 17:37,Plain Rice,1,2.95,13
8954,24/03/2018 17:13,Pilau Rice,1,2.95,8
8951,23/03/2018 18:38,Garlic Naan,1,2.95,7
8948,23/03/2018 17:29,Peshwari Naan,2,2.95,13
8947,23/03/2018 17:16,Garlic Naan,1,2.95,4
8945,22/03/2018 20:13,Pilau Rice,1,2.95,4
8942,22/03/2018 19:04,Garlic Naan,2,2.95,8
8940,22/03/2018 18:29,Garlic Naan,1,2.95,7
8935,22/03/2018 16:45,Pilau Rice,2,2.95,3
8931,21/03/2018 19:27,Coke 1.5 ltr,1,2.95,8
8921,20/03/2018 15:17,Garlic Naan,2,2.95,5
8919,19/03/2018 20:38,Pilau Rice,1,2.95,4
8917,19/03/2018 19:21,Paratha,1,2.95,4
8915,19/03/2018 18:47,Peshwari Naan,1,2.95,4
8908,18/03/2018 21:16,Pilau Rice,1,2.95,3
8903,18/03/2018 19:22,Pilau Rice,1,2.95,5
8901,18/03/2018 18:23,Pilau Rice,1,2.95,4
8901,18/03/2018 18:23,Coke 1.5 ltr,1,2.95,4
8897,18/03/2018 14:56,Garlic Naan,1,2.95,8
8897,18/03/2018 14:56,Pilau Rice,1,2.95,8
8890,17/03/2018 19:28,Pilau Rice,1,2.95,6
8888,17/03/2018 19:13,Garlic Naan,1,2.95,5
8886,17/03/2018 18:35,Plain Rice,1,2.95,7
8883,17/03/2018 18:13,Peshwari Naan,1,2.95,8
8878,17/03/2018 17:33,Onion Naan,1,2.95,8
8877,17/03/2018 17:28,Garlic Naan,1,2.95,3
8876,17/03/2018 16:59,Garlic Naan,4,2.95,6
8861,16/03/2018 17:52,Pilau Rice,2,2.95,12
8855,15/03/2018 21:49,Garlic Naan,1,2.95,4
8853,15/03/2018 19:42,Pilau Rice,1,2.95,4
8850,15/03/2018 17:57,Garlic Naan,1,2.95,4
8849,15/03/2018 16:35,Garlic Naan,1,2.95,4
8847,14/03/2018 20:26,Pilau Rice,1,2.95,4
8844,14/03/2018 17:46,Garlic Naan,2,2.95,9
8839,13/03/2018 19:19,Pilau Rice,1,2.95,5
8837,13/03/2018 17:42,Pilau Rice,2,2.95,8
8825,11/03/2018 21:36,Garlic Naan,2,2.95,7
8824,11/03/2018 21:04,Pilau Rice,1,2.95,5
8823,11/03/2018 20:22,Raitha,1,2.95,14
8823,11/03/2018 20:22,Peshwari Naan,2,2.95,14
8822,11/03/2018 19:47,Peshwari Naan,2,2.95,10
8818,11/03/2018 19:02,Pilau Rice,1,2.95,6
8816,11/03/2018 18:42,Plain Rice,1,2.95,7
8814,11/03/2018 18:16,Pilau Rice,1,2.95,6
8812,11/03/2018 18:10,Garlic Naan,3,2.95,7
8812,11/03/2018 18:10,Onion Naan,2,2.95,7
8811,11/03/2018 18:03,Garlic Naan,3,2.95,7
8811,11/03/2018 18:03,Plain Rice,5,2.95,7
8807,11/03/2018 17:17,Plain Rice,1,2.95,8
8806,11/03/2018 17:17,Garlic Naan,1,2.95,3
8798,10/03/2018 20:30,Pilau Rice,1,2.95,6
8795,10/03/2018 19:49,Paratha,1,2.95,4
8794,10/03/2018 19:48,Pilau Rice,1,2.95,5
8792,10/03/2018 19:19,Pilau Rice,2,2.95,17
8791,10/03/2018 19:04,Garlic Naan,1,2.95,5
8790,10/03/2018 18:14,Pilau Rice,1,2.95,7
8790,10/03/2018 18:14,Onion Naan,1,2.95,7
8789,10/03/2018 17:44,Plain Rice,2,2.95,5
8787,09/03/2018 19:23,Plain Rice,1,2.95,7
8787,09/03/2018 19:23,Pilau Rice,1,2.95,7
8783,09/03/2018 18:47,Pilau Rice,2,2.95,6
8777,09/03/2018 18:20,Pilau Rice,1,2.95,4
8768,09/03/2018 17:35,Pilau Rice,3,2.95,7
8767,09/03/2018 17:10,Pilau Rice,1,2.95,4
8765,08/03/2018 19:55,Pilau Rice,1,2.95,9
8752,05/03/2018 19:01,Pilau Rice,1,2.95,8
8750,05/03/2018 17:44,Pilau Rice,2,2.95,7
8749,04/03/2018 20:03,Keema Naan,2,2.95,4
8747,04/03/2018 19:32,Pilau Rice,1,2.95,6
8746,04/03/2018 19:18,Plain Rice,2,2.95,4
8741,04/03/2018 17:13,Onion Naan,1,2.95,3
8734,03/03/2018 19:55,Green Salad,1,2.95,10
8731,03/03/2018 19:26,Pilau Rice,1,2.95,8
8731,03/03/2018 19:26,Paratha,1,2.95,8
8730,03/03/2018 19:23,Garlic Naan,1,2.95,13
8728,03/03/2018 19:07,Plain Rice,1,2.95,10
8726,03/03/2018 18:55,Plain Rice,1,2.95,6
8725,03/03/2018 18:51,Keema Naan,1,2.95,5
8723,03/03/2018 18:41,Green Salad,1,2.95,8
8722,03/03/2018 18:27,Pilau Rice,1,2.95,5
8714,02/03/2018 21:45,Raitha,1,2.95,3
8712,02/03/2018 21:01,Pilau Rice,1,2.95,6
8710,02/03/2018 20:14,Pilau Rice,1,2.95,4
8709,02/03/2018 20:10,Plain Rice,1,2.95,4
8707,02/03/2018 19:42,Pilau Rice,1,2.95,5
8704,02/03/2018 19:14,Garlic Naan,2,2.95,7
8702,02/03/2018 19:05,Keema Naan,1,2.95,4
8696,02/03/2018 18:22,Plain Rice,2,2.95,5
8693,02/03/2018 18:16,Plain Rice,1,2.95,7
8692,02/03/2018 18:13,Paratha,1,2.95,7
8682,01/03/2018 18:28,Pilau Rice,1,2.95,7
8680,01/03/2018 18:01,Pilau Rice,2,2.95,5
8676,28/02/2018 21:04,Garlic Naan,1,2.95,11
8675,28/02/2018 20:16,Plain Rice,1,2.95,5
8668,27/02/2018 19:31,Pilau Rice,2,2.95,6
8668,27/02/2018 19:31,Garlic Naan,1,2.95,6
8665,27/02/2018 19:02,Raitha,1,2.95,7
8654,26/02/2018 19:33,Pilau Rice,1,2.95,4
8647,25/02/2018 18:51,Plain Rice,3,2.95,7
8645,25/02/2018 18:39,Peshwari Naan,1,2.95,8
8636,24/02/2018 22:43,Garlic Naan,1,2.95,6
8629,24/02/2018 19:21,Peshwari Naan,1,2.95,4
8624,24/02/2018 18:07,Garlic Naan,2,2.95,8
8619,24/02/2018 17:41,Garlic Naan,1,2.95,6
8607,23/02/2018 22:56,Garlic Naan,1,2.95,5
8604,23/02/2018 20:11,Keema Naan,2,2.95,3
8603,23/02/2018 19:55,Pilau Rice,1,2.95,16
8603,23/02/2018 19:55,Peshwari Naan,1,2.95,16
8600,23/02/2018 19:21,Peshwari Naan,1,2.95,6
8599,23/02/2018 19:11,Pilau Rice,1,2.95,5
8597,23/02/2018 19:08,Pilau Rice,3,2.95,5
8594,23/02/2018 18:07,Plain Rice,1,2.95,5
8591,23/02/2018 16:08,Onion Naan,1,2.95,6
8589,22/02/2018 18:54,Plain Rice,1,2.95,5
8571,19/02/2018 18:11,Pilau Rice,2,2.95,4
8563,17/02/2018 19:33,Garlic Naan,1,2.95,6
8561,17/02/2018 19:28,Keema Naan,1,2.95,7
8558,17/02/2018 17:47,Pilau Rice,2,2.95,4
8550,16/02/2018 22:34,Keema Naan,1,2.95,6
8549,16/02/2018 21:21,Garlic Naan,1,2.95,4
8545,16/02/2018 18:51,Garlic Naan,1,2.95,9
8544,16/02/2018 18:35,Pilau Rice,1,2.95,7
8541,16/02/2018 18:10,Peshwari Naan,1,2.95,5
8540,16/02/2018 18:02,Coke 1.5 ltr,1,2.95,6
8532,15/02/2018 19:17,Pilau Rice,1,2.95,6
8532,15/02/2018 19:17,Keema Naan,1,2.95,6
8524,14/02/2018 23:00,Pilau Rice,1,2.95,3
8522,14/02/2018 20:28,Pilau Rice,1,2.95,4
8510,14/02/2018 17:37,Plain Rice,2,2.95,6
8510,14/02/2018 17:37,Keema Naan,1,2.95,6
8508,14/02/2018 16:11,Keema Naan,1,2.95,6
8507,14/02/2018 16:03,Keema Naan,1,2.95,6
8507,14/02/2018 16:03,Plain Rice,1,2.95,6
8501,13/02/2018 21:10,Peshwari Naan,2,2.95,8
8501,13/02/2018 21:10,Pilau Rice,1,2.95,8
8497,13/02/2018 19:17,Plain Rice,1,2.95,4
8495,13/02/2018 18:44,Peshwari Naan,1,2.95,5
8494,13/02/2018 18:20,Keema Naan,1,2.95,4
8493,13/02/2018 17:38,Plain Rice,1,2.95,6
8492,12/02/2018 19:57,Pilau Rice,2,2.95,3
8491,12/02/2018 19:43,Pilau Rice,1,2.95,10
8486,11/02/2018 18:46,Peshwari Naan,1,2.95,6
8478,10/02/2018 20:31,Garlic Naan,1,2.95,5
8476,10/02/2018 20:25,Pilau Rice,1,2.95,9
8476,10/02/2018 20:25,Lemonade 1.5 ltr,1,2.95,9
8475,10/02/2018 20:11,Plain Rice,2,2.95,12
8475,10/02/2018 20:11,Pilau Rice,1,2.95,12
8473,10/02/2018 19:45,Pilau Rice,1,2.95,7
8472,10/02/2018 19:32,Garlic Naan,1,2.95,9
8470,10/02/2018 18:38,Pilau Rice,2,2.95,6
8468,10/02/2018 17:46,Plain Rice,1,2.95,6
8467,10/02/2018 17:19,Peshwari Naan,1,2.95,5
8461,09/02/2018 19:41,Garlic Naan,1,2.95,9
8449,08/02/2018 19:27,Keema Naan,1,2.95,6
8447,08/02/2018 18:26,Pilau Rice,1,2.95,8
8446,08/02/2018 18:20,Garlic Naan,1,2.95,4
8443,07/02/2018 18:51,Pilau Rice,2,2.95,5
8440,06/02/2018 20:51,Coke 1.5 ltr,1,2.95,6
8439,06/02/2018 20:13,Raitha,1,2.95,13
8436,06/02/2018 18:21,Pilau Rice,2,2.95,6
8435,06/02/2018 18:16,Pilau Rice,2,2.95,6
8432,05/02/2018 20:17,Onion Naan,1,2.95,5
8429,05/02/2018 17:48,Peshwari Naan,1,2.95,8
8428,04/02/2018 20:46,Pilau Rice,1,2.95,4
8423,04/02/2018 19:03,Pilau Rice,1,2.95,9
8420,04/02/2018 18:16,Onion Naan,1,2.95,5
8405,03/02/2018 18:19,Garlic Naan,1,2.95,5
8405,03/02/2018 18:19,Pilau Rice,1,2.95,5
8401,03/02/2018 17:27,Pilau Rice,1,2.95,7
8399,03/02/2018 17:23,Pilau Rice,3,2.95,6
8396,02/02/2018 19:48,Pilau Rice,1,2.95,4
8395,02/02/2018 19:38,Garlic Naan,1,2.95,6
8394,02/02/2018 19:36,Pilau Rice,2,2.95,14
8393,02/02/2018 19:34,Pilau Rice,2,2.95,5
8392,02/02/2018 19:32,Raitha,1,2.95,5
8387,02/02/2018 18:31,Garlic Naan,1,2.95,5
8382,02/02/2018 18:08,Garlic Naan,1,2.95,11
8380,02/02/2018 18:05,Garlic Naan,1,2.95,5
8373,02/02/2018 17:14,Pilau Rice,2,2.95,8
8372,01/02/2018 21:06,Pilau Rice,1,2.95,6
8371,01/02/2018 19:56,Raitha,1,2.95,6
8368,01/02/2018 18:41,Pilau Rice,1,2.95,4
8368,01/02/2018 18:41,Garlic Naan,1,2.95,4
8358,31/01/2018 17:14,Plain Rice,1,2.95,6
8354,29/01/2018 19:44,Garlic Naan,2,2.95,7
8353,29/01/2018 18:56,Plain Rice,1,2.95,9
8351,29/01/2018 17:37,Garlic Naan,1,2.95,4
8344,28/01/2018 19:00,Plain Rice,1,2.95,5
8343,28/01/2018 18:52,Pilau Rice,1,2.95,5
8343,28/01/2018 18:52,Garlic Naan,1,2.95,5
8341,28/01/2018 18:01,Garlic Naan,1,2.95,8
8341,28/01/2018 18:01,Pilau Rice,1,2.95,8
8336,27/01/2018 21:13,Garlic Naan,2,2.95,4
8335,27/01/2018 20:57,Pilau Rice,1,2.95,5
8332,27/01/2018 19:40,Pilau Rice,1,2.95,13
8330,27/01/2018 18:48,Pilau Rice,1,2.95,5
8329,27/01/2018 18:46,Plain Rice,1,2.95,8
8328,27/01/2018 18:39,Plain Rice,1,2.95,6
8325,27/01/2018 18:24,Plain Rice,1,2.95,9
8323,27/01/2018 17:51,Green Salad,1,2.95,11
8321,27/01/2018 17:36,Pilau Rice,1,2.95,7
8316,26/01/2018 20:38,Keema Naan,1,2.95,7
8313,26/01/2018 19:19,Plain Rice,1,2.95,17
8311,26/01/2018 19:03,Pilau Rice,2,2.95,8
8310,26/01/2018 18:48,Garlic Naan,1,2.95,6
8309,26/01/2018 18:44,Plain Rice,1,2.95,6
8306,26/01/2018 18:14,Pilau Rice,1,2.95,4
8304,26/01/2018 17:51,Garlic Naan,1,2.95,5
8303,26/01/2018 17:51,Pilau Rice,1,2.95,4
8299,26/01/2018 16:52,Pilau Rice,1,2.95,4
8293,25/01/2018 18:52,Garlic Naan,1,2.95,3
8291,25/01/2018 17:54,Garlic Naan,1,2.95,6
8283,24/01/2018 17:39,Garlic Naan,1,2.95,3
8281,23/01/2018 21:57,Keema Naan,1,2.95,4
8277,23/01/2018 18:45,Plain Rice,2,2.95,6
8275,22/01/2018 19:01,Garlic Naan,1,2.95,3
8272,22/01/2018 16:49,Plain Rice,2,2.95,6
8272,22/01/2018 16:49,Peshwari Naan,1,2.95,6
8269,21/01/2018 19:24,Pilau Rice,2,2.95,5
8264,21/01/2018 18:13,Garlic Naan,1,2.95,9
8263,21/01/2018 18:08,Pilau Rice,2,2.95,3
8262,21/01/2018 18:05,Pilau Rice,2,2.95,3
8261,21/01/2018 18:08,Garlic Naan,1,2.95,9
8261,21/01/2018 18:08,Lemonade 1.5 ltr,1,2.95,9
8260,21/01/2018 17:49,Coke 1.5 ltr,1,2.95,4
8253,20/01/2018 21:51,Diet Coke 1.5 ltr,1,2.95,4
8249,20/01/2018 20:02,Pilau Rice,1,2.95,6
8246,20/01/2018 18:39,Keema Naan,1,2.95,4
8244,20/01/2018 18:13,Green Salad,1,2.95,5
8244,20/01/2018 18:13,Pilau Rice,1,2.95,5
8242,20/01/2018 17:54,Plain Rice,1,2.95,10
8235,19/01/2018 22:10,Peshwari Naan,2,2.95,5
8227,19/01/2018 18:40,Pilau Rice,2,2.95,5
8224,19/01/2018 18:29,Pilau Rice,1,2.95,6
8210,18/01/2018 18:20,Pilau Rice,1,2.95,7
8208,18/01/2018 17:58,Garlic Naan,1,2.95,4
8207,18/01/2018 17:42,Peshwari Naan,2,2.95,7
8207,18/01/2018 17:42,Coke 1.5 ltr,1,2.95,7
8200,17/01/2018 18:00,Plain Rice,1,2.95,4
8197,16/01/2018 17:37,Peshwari Naan,1,2.95,8
8193,15/01/2018 22:12,Paratha,1,2.95,5
8192,15/01/2018 21:54,Plain Rice,1,2.95,7
8188,14/01/2018 17:25,Garlic Naan,1,2.95,8
8177,13/01/2018 18:49,Keema Naan,1,2.95,13
8175,13/01/2018 18:45,Plain Rice,1,2.95,9
8172,13/01/2018 18:12,Garlic Naan,1,2.95,6
8169,13/01/2018 17:48,Plain Rice,1,2.95,6
8168,13/01/2018 17:45,Pilau Rice,1,2.95,5
8168,13/01/2018 17:45,Peshwari Naan,1,2.95,5
8161,12/01/2018 19:48,Garlic Naan,1,2.95,9
8159,12/01/2018 19:37,Garlic Naan,1,2.95,4
8156,12/01/2018 18:44,Peshwari Naan,1,2.95,13
8153,12/01/2018 18:24,Lemonade 1.5 ltr,1,2.95,4
8151,12/01/2018 17:59,Keema Naan,1,2.95,5
8151,12/01/2018 17:59,Diet Coke 1.5 ltr,1,2.95,5
8147,11/01/2018 21:01,Plain Rice,1,2.95,7
8142,11/01/2018 18:19,Garlic Naan,1,2.95,5
8131,10/01/2018 19:50,Pilau Rice,1,2.95,6
8128,09/01/2018 21:41,Plain Rice,1,2.95,6
8126,09/01/2018 20:20,Keema Naan,2,2.95,6
8124,08/01/2018 21:46,Plain Rice,1,2.95,5
8121,08/01/2018 21:08,Garlic Naan,1,2.95,3
8120,08/01/2018 19:05,Peshwari Naan,1,2.95,7
8120,08/01/2018 19:05,Plain Rice,2,2.95,7
8112,07/01/2018 18:39,Plain Rice,1,2.95,3
8107,07/01/2018 17:02,Pilau Rice,2,2.95,4
8099,06/01/2018 20:30,Pilau Rice,2,2.95,5
8097,06/01/2018 20:12,Paratha,1,2.95,4
8094,06/01/2018 19:33,Plain Rice,1,2.95,6
8088,06/01/2018 18:45,Pilau Rice,2,2.95,8
8086,06/01/2018 17:58,Pilau Rice,2,2.95,7
8083,06/01/2018 17:31,Garlic Naan,1,2.95,10
8080,05/01/2018 21:35,Peshwari Naan,1,2.95,6
8075,05/01/2018 19:19,Pilau Rice,1,2.95,3
8074,05/01/2018 19:20,Plain Rice,1,2.95,6
8074,05/01/2018 19:20,Pilau Rice,1,2.95,6
8072,05/01/2018 19:12,Garlic Naan,1,2.95,6
8069,05/01/2018 18:29,Keema Naan,2,2.95,18
8065,05/01/2018 18:04,Peshwari Naan,1,2.95,23
8064,05/01/2018 17:54,Keema Naan,1,2.95,5
8063,05/01/2018 17:44,Keema Naan,1,2.95,9
8057,05/01/2018 12:27,Pilau Rice,2,2.95,7
8055,05/01/2018 10:42,Onion Naan,2,2.95,8
8051,04/01/2018 19:17,Garlic Naan,2,2.95,3
8047,04/01/2018 18:02,Garlic Naan,1,2.95,11
8044,03/01/2018 18:10,Pilau Rice,2,2.95,5
8041,02/01/2018 20:26,Plain Rice,1,2.95,5
8041,02/01/2018 20:26,Garlic Naan,1,2.95,5
8038,02/01/2018 20:09,Pilau Rice,1,2.95,11
8037,02/01/2018 19:08,Peshwari Naan,2,2.95,9
8035,02/01/2018 18:08,Pilau Rice,1,2.95,5
8034,02/01/2018 17:42,Garlic Naan,1,2.95,10
8033,02/01/2018 17:25,Plain Rice,1,2.95,6
8024,01/01/2018 18:02,Keema Naan,1,2.95,8
8021,01/01/2018 17:44,Pilau Rice,1,2.95,8
8018,01/01/2018 11:18,Pilau Rice,2,2.95,8
8015,31/12/2017 20:40,Pilau Rice,1,2.95,6
8012,31/12/2017 20:37,Peshwari Naan,1,2.95,7
8010,31/12/2017 20:32,Pilau Rice,2,2.95,9
8007,31/12/2017 19:58,Keema Naan,1,2.95,8
8006,31/12/2017 19:59,Pilau Rice,1,2.95,20
8006,31/12/2017 19:59,Keema Naan,1,2.95,20
7998,31/12/2017 17:57,Pilau Rice,2,2.95,4
7998,31/12/2017 17:57,Peshwari Naan,1,2.95,4
7996,31/12/2017 17:39,Plain Rice,2,2.95,12
7995,31/12/2017 17:37,Peshwari Naan,1,2.95,4
7993,31/12/2017 17:17,Pilau Rice,1,2.95,5
7993,31/12/2017 17:17,Keema Naan,2,2.95,5
7991,31/12/2017 16:40,Plain Rice,1,2.95,9
7987,30/12/2017 20:06,Keema Naan,1,2.95,4
7981,30/12/2017 18:26,Plain Rice,2,2.95,4
7980,30/12/2017 17:52,Garlic Naan,1,2.95,10
7979,30/12/2017 17:51,Kulcha Naan,3,2.95,10
7976,30/12/2017 17:36,Coke 1.5 ltr,1,2.95,8
7974,30/12/2017 17:18,Plain Rice,1,2.95,5
7970,29/12/2017 19:33,Pilau Rice,3,2.95,6
7969,29/12/2017 19:30,Garlic Naan,1,2.95,2
7967,29/12/2017 18:38,Keema Naan,1,2.95,12
7966,29/12/2017 18:24,Keema Naan,2,2.95,11
7966,29/12/2017 18:24,Pilau Rice,1,2.95,11
7964,29/12/2017 17:58,Pilau Rice,2,2.95,4
7961,29/12/2017 17:34,Plain Rice,1,2.95,10
7949,28/12/2017 11:28,Plain Rice,1,2.95,14
7947,27/12/2017 21:17,Pilau Rice,1,2.95,5
7941,27/12/2017 16:50,Plain Rice,2,2.95,7
7939,26/12/2017 19:16,Pilau Rice,1,2.95,9
7937,26/12/2017 18:22,Garlic Naan,1,2.95,4
7937,26/12/2017 18:22,Pilau Rice,1,2.95,4
7936,26/12/2017 16:31,Pilau Rice,1,2.95,7
7924,24/12/2017 18:55,Onion Naan,1,2.95,7
7919,24/12/2017 17:52,Plain Rice,2,2.95,6
7917,24/12/2017 17:37,Keema Naan,1,2.95,4
7916,24/12/2017 17:34,Keema Naan,2,2.95,8
7911,23/12/2017 21:53,Keema Naan,1,2.95,9
7910,23/12/2017 19:58,Pilau Rice,1,2.95,8
7908,23/12/2017 18:27,Garlic Naan,1,2.95,6
7907,23/12/2017 18:18,Plain Rice,1,2.95,6
7907,23/12/2017 18:18,Pilau Rice,1,2.95,6
7906,23/12/2017 18:00,Pilau Rice,1,2.95,5
7905,23/12/2017 17:54,Garlic Naan,1,2.95,7
7903,23/12/2017 17:05,Garlic Naan,1,2.95,3
7899,22/12/2017 21:26,Keema Naan,1,2.95,13
7898,22/12/2017 20:42,Pilau Rice,1,2.95,13
7898,22/12/2017 20:42,Diet Coke 1.5 ltr,2,2.95,13
7898,22/12/2017 20:42,Coke 1.5 ltr,1,2.95,13
7894,22/12/2017 19:30,Plain Rice,1,2.95,6
7893,22/12/2017 19:31,Onion Naan,1,2.95,6
7888,22/12/2017 18:02,Garlic Naan,1,2.95,9
7887,22/12/2017 17:58,Garlic Naan,1,2.95,9
7886,22/12/2017 16:58,Pilau Rice,1,2.95,9
7884,21/12/2017 21:02,Plain Rice,1,2.95,5
7880,21/12/2017 20:02,Garlic Naan,1,2.95,4
